ITEM_ID,OPC_FULLNAME,DH_BLDG,DH_ROOM,DH_TAG,ITEM_DESC,LOC_ID,COMMENTS,ENABLED,SOURCE,LAT,LON,FREQ,RETENTION
285,ASTFLO_CV,GOLD_HALL,,STM.FLW,Steam Flow,85,,N,Cogen,,,15,-1
759,KCHWF_CV,KERCKHOFF,,CHWS.FLW,CHW Flow,268,,N,Cogen,,,15,-1
771,MPCHWR_CV,MATH_SCIENCE,4210,CHWS.RT,CHW Return Temp,250,,N,,,,15,-1
1145,STRATHMORE_TUNL.MTR2.CND_CV,STRATHMORE,TUNL,MTR2.CND,Condensate Conductivity Meter 2,81,,N,,,,1,7
1148,STRATHMORE_TUN.MTR3.CND_CV,STRATHMORE,TUNL,MTR3.CND,Condensate Conductivity Meter 3,81,,N,,,,1,7
1150,STRATHMORE_TUN.MTR4.CND_CV,STRATHMORE,TUNL,MTR4.CND,Condensate Conductivity Meter 4,81,,N,,,,1,7
1151,STRATHMORE_TUN.MTR5.CND_CV,STRATHMORE,TUNL,MTR5.CND,Condensate Conductivity Meter 5,81,,N,,,,1,7
1155,ANDERSON_PGM.STM.FLW_CV,GOLD_HALL,B105,STM.AFLW,Compensated Steam Flow,85,,N,,,,15,-1
1157,ANDERSON_B109.XFMR-A.DMD.INST_CV,GOLD_HALL,B109,XFMR-A.DMD.INST,ElectricityDemand,85,,N,Cogen,,,15,-1
1162,ANDERSON_B109.XFMR-B.DMD.INST_CV,GOLD_HALL,B109,XFMR-B.DMD.INST,ElectricityDemand,85,,N,Cogen,,,15,-1
1169,BUNCH_A-235B-SUB-B.DMD.INST_CV,BUNCHE_HALL,A235-B,SUB-B.DMD.INST,,130,,N,,,,15,-1
1170,BUNCH_A-235B-MTR1.DMD.INST_CV,BUNCHE_HALL,A235-B,MTR-1.DMD.INST,Meter 1 - Instant Demand,130,,N,,,,15,-1
1171,BUNCH_A-235B.XFMR-C.DMD.INST_CV,BUNCHE_HALL,A235-B,XFMR-C.DMD.INST,ElectricityDemand,130,,N,,,,15,-1
1172,BUNCH_A-235B.XFMR-B.DMD.INST_CV,BUNCHE_HALL,A235-B,XFMR-B.DMD.INST,ElectricityDemand,130,,N,,,,15,-1
1173,BUNCH_A-235B.XFMR-A.DMD.INST_CV,BUNCHE_HALL,A235-B,XFMR-A.DMD.INST,ElectricityDemand,130,,N,,,,15,-1
1203,MATHSCI.ELE2.INST.DMD_CV,MATH_SCIENCE,,ELE-2.DMD.INST,ElectricityDemand,250,,N,,,,15,-1
1204,MATHSCI.ELE1.INST.DMD_CV,MATH_SCIENCE,,ELE-1.DMD.INST,ElectricityDemand,250,,N,,,,15,-1
1205,MATH_1377.XFMR-C4.DMD.INST_CV,MATH_SCIENCE,1377,XFMR-C4.DMD.INST,,250,,N,,,,15,-1
1206,MATH_1377.XFMR-C3.DMD.INST_CV,MATH_SCIENCE,1377,XFMR-C3.DMD.INST,,250,,N,,,,15,-1
1207,MATH_4204.XFMR-B2.DMD.INST_CV,MATH_SCIENCE,4204,XFMR-B2.DMD.INST,,250,,N,,,,15,-1
1208,MATH_4204.XFMR-B1.DMD.INST_CV,MATH_SCIENCE,4204,XFMR-B1.DMD.INST,,250,,N,,,,15,-1
1209,MATH_1377.XFMR-A2.DMD.INST_CV,MATH_SCIENCE,1377,XFMR-A2.DMD.INST,,250,,N,,,,15,-1
1210,MATH_1377.XFMR-A1.DMD.INST_CV,MATH_SCIENCE,1377,XFMR-A1.DMD.INST,,250,,N,,,,15,-1
1399,DODD_A110D.CHWS.FLW_CV,DODD_HALL,A110D,CHWS.FLW,CHW Flow,394,,N,,,,15,-1
1444,CHP1 VFD:POWER_CV,PHYS_ASTRO,,CHP1 VFD_POWER,Lead ChW Pump VFD Power,62534,KW,N,ChW,,,60,-1
1445,CHP2 VFD:POWER_CV,PHYS_ASTRO,,CHP2 VFD_POWER,Lag ChW Pump VFD Power,62534,KW,N,ChW,,,60,-1
1454,KNUDSEN_1-151.SF3.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,1-151,SF3.VFD_FREQ OUTPUT,Supply Fan VFD Speed,227,Hz,N,AHU-3,,,60,-1
1464,KNUDSEN_1-217.SF9.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,1-217,SF9.VFD_FREQ OUTPUT,Supply Fan VFD Speed,227,Hz,N,AHU-9,,,60,-1
1475,KNUDSEN_2-151.RF4.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,2-151,RF4.VFD_FREQ OUTPUT,Return or Exhaust Fan VFD Speed,227,Hz,N,AHU-4,,,60,-1
1476,KNUDSEN_2-151.SF4.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,2-151,SF4.VFD_FREQ OUTPUT,Supply Fan VFD Speed,227,Hz,N,AHU-4,,,60,-1
1481,KNUDSEN_2-218.SF10.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,2-218,SF10.VFD_FREQ OUTPUT,Supply Fan VFD Speed,227,Hz,N,AHU-10,,,60,-1
1491,KNUDSEN_3-151.RF5.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,3-151,RF5.VFD_FREQ OUTPUT,Return or Exhaust Fan VFD Speed,227,Hz,N,AHU-5,,,60,-1
1492,KNUDSEN_3-151.SF5.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,3-151,SF5.VFD_FREQ OUTPUT,Supply Fan VFD Speed,227,Hz,N,AHU-5,,,60,-1
1510,KNUDSEN_5-151.SF7.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,5-151,SF7.VFD_FREQ OUTPUT,Supply Fan VFD Speed,227,Hz,N,AHU-7,,,60,-1
1520,KNUDSEN_6-151.RF8.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,6-151,RF8.VFD_FREQ OUTPUT,Return or Exhaust Fan VFD Speed,227,Hz,N,AHU-8,,,60,-1
1521,KNUDSEN_6-151.SF8.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,6-151,SF8.VFD_FREQ OUTPUT,Supply Fan VFD Speed,227,Hz,N,AHU-8,,,60,-1
1533,KNUDSEN_A-151.RF2.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,A-151,RF2.VFD_FREQ OUTPUT,Return or Exhaust Fan VFD Speed,227,Hz,N,AHU-2,,,60,-1
1534,KNUDSEN_A-151.SF2.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,A-151,SF2.VFD_FREQ OUTPUT,Supply Fan VFD Speed,227,Hz,N,AHU-2,,,60,-1
1546,KNUDSEN_B-151.RF1.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,B-151,RF1.VFD_FREQ OUTPUT,Return or Exhaust Fan VFD Speed,227,Hz,N,AHU-1,,,60,-1
1564,KNUDSEN_1-151.RF3.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,1-151,RF3.VFD_FREQ OUTPUT,Return or Exhaust Fan VFD Speed,227,Hz,N,AHU-3,,,60,-1
1566,KNUDSEN_4-151.RF6.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,4-151,RF6.VFD_FREQ OUTPUT,Return or Exhaust Fan VFD Speed,227,Hz,N,AHU-6,,,60,-1
1573,KNUDSEN_5-151.RF7.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,5-151,RF7.VFD_FREQ OUTPUT,Return or Exhaust Fan VFD Speed,227,Hz,N,AHU-7,,,60,-1
1574,KNUDSEN_4-151.SF6.VFD:FREQ OUTPUT_CV,KNUDSEN_HALL,4-151,SF6.VFD_FREQ OUTPUT,Supply Fan VFD Speed,227,Hz,N,AHU-6,,,60,-1
2113,HAINES-ELE-CINT_CV,HAINES_HALL,,ELE-CINT,,362,,N,,,,15,-1
2119,ROLFE-ELE-CINT_CV,ROLFE_HALL,1206,ELE-CINT,,203,,N,,,,15,-1
